Block,direction,latitude,longitude,
390,NE,45.98498401,-112.543153,
390,NW,45.98498401,-112.543289,
391,SE,45.98472999,-112.543153,
391,SW,45.98472999,-112.543289,
391,NE,45.98485001,-112.543153,
391,NW,45.98485001,-112.543289,
392,SE,45.98459399,-112.543153,
392,SW,45.98459399,-112.543289,
392,NE,45.98471401,-112.543153,
392,NW,45.98471401,-112.543289,
393,SE,45.98445399,-112.543153,
393,SW,45.98445399,-112.543289,
393,NE,45.98457401,-112.543153,
393,NW,45.98457401,-112.543289,
394,SE,45.98431899,-112.543153,
394,SW,45.98431899,-112.543289,
394,NE,45.98443901,-112.543153,
394,NW,45.98443901,-112.543289,
395,SE,45.98415199,-112.543153,
395,SW,45.98415199,-112.543289,
395,NE,45.98427201,-112.543153,
395,NW,45.984267,-112.54324,
396,SE,45.98401899,-112.543153,
396,SW,45.98401899,-112.543289,
396,NE,45.98413901,-112.543153,
396,NW,45.98413901,-112.543289,
397,SE,45.98387699,-112.543153,
397,SW,45.98387699,-112.543289,
397,NE,45.98399701,-112.543153,
397,NW,45.98399701,-112.543289,
398,SE,45.98373999,-112.543153,
398,SW,45.98373999,-112.543289,
398,NE,45.98386001,-112.543153,
398,NW,45.98386001,-112.543289,
399,SE,45.98360399,-112.543153,
399,SW,45.98360399,-112.543289,
399,NE,45.98372401,-112.543153,
399,NW,45.98372401,-112.543289,
400,SE,45.98346599,-112.543153,
400,SW,45.98346599,-112.543289,
400,NE,45.98358601,-112.543153,
400,NW,45.98358601,-112.543289,
401,SE,45.98569699,-112.543153,
401,SW,45.98569699,-112.543289,
401,NE,45.98581701,-112.543153,
401,NW,45.98581701,-112.543289,
402,SE,45.98569699,-112.542996,
402,SW,45.98569699,-112.543132,
402,NE,45.98581701,-112.542996,
402,NW,45.98581701,-112.543132,
403,SE,45.98569699,-112.542835,
403,SW,45.98569699,-112.542971,
403,NE,45.98581701,-112.542835,
403,NW,45.98581701,-112.542971,
404,SE,45.98569699,-112.542676,
404,SW,45.98569699,-112.542812,
404,NE,45.985749,-112.542676,
404,NW,45.985748,-112.542812,
405,SE,45.98569699,-112.542525,
405,SW,45.98569699,-112.542661,
405,NE,45.985752,-112.542525,
405,NW,45.985752,-112.542661,
406,SE,45.98569699,-112.542315,
406,SW,45.98569699,-112.542451,
406,NE,45.98581701,-112.542315,
406,NW,45.98581701,-112.542451,
407,SE,45.98569699,-112.542157,
407,SW,45.98569699,-112.542293,
407,NE,45.98581701,-112.542157,
407,NW,45.98581701,-112.542293,
408,SE,45.98569699,-112.542009,
408,SW,45.98569699,-112.542145,
408,NE,45.98581701,-112.542009,
408,NW,45.98581701,-112.542145,
409,SE,45.98569699,-112.541837,
409,SW,45.98569699,-112.541973,
409,NE,45.98581701,-112.541837,
409,NW,45.98581701,-112.541973,
410,SE,45.98569699,-112.541693,
410,SW,45.98569699,-112.541829,
410,NE,45.98581701,-112.541693,
410,NW,45.98581701,-112.541829,
411,SE,45.98569699,-112.541496,
411,SW,45.98569699,-112.541632,
411,NE,45.98581701,-112.541496,
411,NW,45.98581701,-112.541632,
412,SE,45.98569699,-112.541335,
412,SW,45.98569699,-112.541471,
412,NE,45.98581701,-112.541335,
412,NW,45.98581701,-112.541471,
413,SE,45.98569699,-112.541183,
413,SW,45.98569699,-112.541319,
413,NE,45.98581701,-112.541183,
413,NW,45.98581701,-112.541319,
414,SE,45.98569699,-112.541026,
414,SW,45.98569699,-112.541162,
414,NE,45.98581701,-112.541026,
414,NW,45.98581701,-112.541162,
415,SE,45.98569699,-112.540858,
415,SW,45.98569699,-112.540994,
415,NE,45.98581701,-112.540858,
415,NW,45.98581701,-112.540994,
416,SE,45.98569699,-112.540655,
416,SW,45.98569699,-112.540791,
416,NE,45.98581701,-112.540655,
416,NW,45.98581701,-112.540791,
417,SE,45.98569699,-112.540506,
417,SW,45.98569699,-112.540642,
417,NE,45.98581701,-112.540506,
417,NW,45.98581701,-112.540642,
418,SE,45.98569699,-112.540355,
418,SW,45.98569699,-112.540491,
418,NE,45.98581701,-112.540355,
418,NW,45.98581701,-112.540491,
419,SE,45.98569699,-112.540189,
419,SW,45.98569699,-112.540325,
419,NE,45.98581701,-112.540189,
419,NW,45.98581701,-112.540325,
420,SE,45.98569699,-112.540034,
420,SW,45.98569699,-112.54017,
420,NE,45.98581701,-112.540034,
420,NW,45.98581701,-112.54017,
421,SE,45.98569699,-112.53984,
421,SW,45.98569699,-112.539976,
421,NE,45.98581701,-112.53984,
421,NW,45.98581701,-112.539976,
422,SE,45.98569699,-112.539682,
422,SW,45.98569699,-112.539818,
422,NE,45.98581701,-112.539682,
422,NW,45.98581701,-112.539818,
423,SE,45.98569699,-112.539524,
423,SW,45.98569699,-112.53966,
423,NE,45.98581701,-112.539524,
423,NW,45.98581701,-112.53966,
424,SE,45.98569699,-112.539368,
424,SW,45.98569699,-112.539504,
424,NE,45.98581701,-112.539368,
424,NW,45.98581701,-112.539504,
425,SE,45.98569699,-112.539208,
425,SW,45.98569699,-112.539344,
425,NE,45.98581701,-112.539208,
425,NW,45.98581701,-112.539344,
426,SE,45.98329999,-112.543153,
426,SW,45.98329999,-112.543289,
426,NE,45.98342001,-112.543153,
426,NW,45.98342001,-112.543289,
427,SE,45.98329999,-112.542996,
427,SW,45.98329999,-112.543132,
427,NE,45.98342001,-112.542996,
427,NW,45.98342001,-112.543132,
428,SE,45.98329999,-112.542835,
428,SW,45.98329999,-112.542971,
428,NE,45.98342001,-112.542835,
428,NW,45.98342001,-112.542971,
429,SE,45.98329999,-112.542676,
429,SW,45.98329999,-112.542812,
429,NE,45.98342001,-112.542676,
429,NW,45.98342001,-112.542812,
430,SE,45.98329999,-112.542525,
430,SW,45.98329999,-112.542661,
430,NE,45.98342001,-112.542525,
430,NW,45.98342001,-112.542661,
431,SE,45.98329999,-112.542315,
431,SW,45.98329999,-112.542451,
431,NE,45.98342001,-112.542315,
431,NW,45.98342001,-112.542451,
432,SE,45.98329999,-112.542157,
432,SW,45.98329999,-112.542293,
432,NE,45.98342001,-112.542157,
432,NW,45.98342001,-112.542293,
433,SE,45.98329999,-112.542009,
433,SW,45.98329999,-112.542145,
433,NE,45.98342001,-112.542009,
433,NW,45.98342001,-112.542145,
434,SE,45.98329999,-112.541837,
434,SW,45.98329999,-112.541973,
434,NE,45.98342001,-112.541837,
434,NW,45.98342001,-112.541973,
435,SE,45.98329999,-112.541693,
435,SW,45.98329999,-112.541829,
435,NE,45.98342001,-112.541693,
435,NW,45.98342001,-112.541829,
436,SE,45.98329999,-112.541496,
436,SW,45.98329999,-112.541632,
436,NE,45.98342001,-112.541496,
436,NW,45.98342001,-112.541632,
437,SE,45.98329999,-112.541335,
437,SW,45.98329999,-112.541471,
437,NE,45.98342001,-112.541335,
437,NW,45.98342001,-112.541471,
438,SE,45.98329999,-112.541183,
438,SW,45.98329999,-112.541319,
438,NE,45.98342001,-112.541183,
438,NW,45.98342001,-112.541319,
439,SE,45.98329999,-112.541026,
439,SW,45.98329999,-112.541162,
439,NE,45.98342001,-112.541026,
439,NW,45.98342001,-112.541162,
440,SE,45.98329999,-112.540858,
440,SW,45.98329999,-112.540994,
440,NE,45.98342001,-112.540858,
440,NW,45.98342001,-112.540994,
441,SE,45.98332299,-112.540655,
441,SW,45.98332299,-112.540791,
441,NE,45.98344301,-112.540655,
441,NW,45.98344301,-112.540791,
442,SE,45.98332299,-112.540506,
442,SW,45.98332299,-112.540642,
442,NE,45.98344301,-112.540506,
442,NW,45.98344301,-112.540642,
443,SE,45.98332299,-112.540355,
443,SW,45.98332299,-112.540491,
443,NE,45.98344301,-112.540355,
443,NW,45.98344301,-112.540491,
444,SE,45.98332299,-112.540189,
444,SW,45.98332299,-112.540325,
444,NE,45.98344301,-112.540189,
444,NW,45.98344301,-112.540325,
445,SE,45.98332299,-112.540034,
445,SW,45.98332299,-112.54017,
445,NE,45.98344301,-112.540034,
445,NW,45.98344301,-112.54017,
446,SE,45.98329999,-112.53984,
446,SW,45.98329999,-112.539976,
446,NE,45.98342001,-112.53984,
446,NW,45.98342001,-112.539976,
447,SE,45.98329999,-112.539682,
447,SW,45.98329999,-112.539818,
447,NE,45.98342001,-112.539682,
447,NW,45.98342001,-112.539818,
448,SE,45.98329999,-112.539524,
448,SW,45.98329999,-112.53966,
448,NE,45.98342001,-112.539524,
448,NW,45.98342001,-112.53966,
449,SE,45.98329999,-112.539368,
449,SW,45.98329999,-112.539504,
449,NE,45.98342001,-112.539368,
449,NW,45.98342001,-112.539504,
450,SE,45.98329999,-112.539208,
450,SW,45.98329999,-112.539344,
450,NE,45.98342001,-112.539208,
450,NW,45.98342001,-112.539344,
451,SE,45.98316599,-112.539208,
451,SW,45.98316599,-112.539344,
451,NE,45.98328601,-112.539208,
451,NW,45.98328601,-112.539344,
452,SE,45.98316599,-112.539368,
452,SW,45.98316599,-112.539504,
452,NE,45.98328601,-112.539368,
452,NW,45.98328601,-112.539504,
453,SE,45.98316599,-112.539524,
453,SW,45.98316599,-112.53966,
453,NE,45.98328601,-112.539524,
453,NW,45.98328601,-112.53966,
454,SE,45.98316599,-112.539682,
454,SW,45.98316599,-112.539818,
454,NE,45.98328601,-112.539682,
454,NW,45.98328601,-112.539818,
455,SE,45.98316599,-112.53984,
455,SW,45.98316599,-112.539976,
455,NE,45.98328601,-112.53984,
455,NW,45.98328601,-112.539976,
456,SE,45.98318599,-112.540034,
456,SW,45.98318599,-112.54017,
456,NE,45.98330601,-112.540034,
456,NW,45.98330601,-112.54017,
457,SE,45.98318599,-112.540189,
457,SW,45.98318599,-112.540325,
457,NE,45.98330601,-112.540189,
457,NW,45.98330601,-112.540325,
458,SE,45.98318599,-112.540355,
458,SW,45.98318599,-112.540491,
458,NE,45.98330601,-112.540355,
458,NW,45.98330601,-112.540491,
459,SE,45.98318599,-112.540506,
459,SW,45.98318599,-112.540642,
459,NE,45.98330601,-112.540506,
459,NW,45.98330601,-112.540642,
460,SE,45.98318599,-112.540655,
460,SW,45.98318599,-112.540791,
460,NE,45.98330601,-112.540655,
460,NW,45.98330601,-112.540791,
461,SE,45.98316599,-112.540858,
461,SW,45.98316599,-112.540994,
461,NE,45.98328601,-112.540858,
461,NW,45.98328601,-112.540994,
462,SE,45.98316599,-112.541026,
462,SW,45.98316599,-112.541162,
462,NE,45.98328601,-112.541026,
462,NW,45.98328601,-112.541162,
463,SE,45.98316599,-112.541183,
463,SW,45.98316599,-112.541319,
463,NE,45.98328601,-112.541183,
463,NW,45.98328601,-112.541319,
464,SE,45.98316599,-112.541335,
464,SW,45.98316599,-112.541471,
464,NE,45.98328601,-112.541335,
464,NW,45.98328601,-112.541471,
465,SE,45.98316599,-112.541496,
465,SW,45.98316599,-112.541632,
465,NE,45.98328601,-112.541496,
465,NW,45.98328601,-112.541632,
466,SE,45.98316599,-112.541693,
466,SW,45.98316599,-112.541829,
466,NE,45.98328601,-112.541693,
466,NW,45.98328601,-112.541829,
467,SE,45.98316599,-112.541837,
467,SW,45.98316599,-112.541973,
467,NE,45.98328601,-112.541837,
467,NW,45.98328601,-112.541973,
468,SE,45.98316599,-112.542009,
468,SW,45.98316599,-112.542145,
468,NE,45.98328601,-112.542009,
468,NW,45.98328601,-112.542145,
469,SE,45.98316599,-112.542157,
469,SW,45.98316599,-112.542293,
469,NE,45.98328601,-112.542157,
469,NW,45.98328601,-112.542293,
470,SE,45.98316599,-112.542315,
470,SW,45.98316599,-112.542451,
470,NE,45.98328601,-112.542315,
470,NW,45.98328601,-112.542451,
471,SE,45.98316599,-112.542525,
471,SW,45.98316599,-112.542661,
471,NE,45.98328601,-112.542525,
471,NW,45.98328601,-112.542661,
472,SE,45.98316599,-112.542676,
472,SW,45.98316599,-112.542812,
472,NE,45.98328601,-112.542676,
472,NW,45.98328601,-112.542812,
473,SE,45.98316599,-112.542835,
473,SW,45.98316599,-112.542971,
473,NE,45.98328601,-112.542835,
473,NW,45.98328601,-112.542971,
474,SE,45.98316599,-112.542996,
474,SW,45.98316599,-112.543132,
474,NE,45.98328601,-112.542996,
474,NW,45.98328601,-112.543132,
475,SE,45.98316599,-112.543153,
475,SW,45.98316599,-112.543289,
475,NE,45.98328601,-112.543153,
475,NW,45.98328601,-112.543289,
476,SE,45.98302599,-112.543153,
476,SW,45.98302599,-112.543289,
476,NE,45.98314601,-112.543153,
476,NW,45.98314601,-112.543289,
477,SE,45.98302599,-112.542996,
477,SW,45.98302599,-112.543132,
477,NE,45.98314601,-112.542996,
477,NW,45.98314601,-112.543132,
478,SE,45.98302599,-112.542835,
478,SW,45.98302599,-112.542971,
478,NE,45.98314601,-112.542835,
478,NW,45.98314601,-112.542971,
479,SE,45.98302599,-112.542676,
479,SW,45.98302599,-112.542812,
479,NE,45.98314601,-112.542676,
479,NW,45.98314601,-112.542812,
480,SE,45.98302599,-112.542525,
480,SW,45.98302599,-112.542661,
480,NE,45.98314601,-112.542525,
480,NW,45.98314601,-112.542661,
481,SE,45.98302599,-112.542315,
481,SW,45.98302599,-112.542451,
481,NE,45.98314601,-112.542315,
481,NW,45.98314601,-112.542451,
482,SE,45.98302599,-112.542157,
482,SW,45.98302599,-112.542293,
482,NE,45.98314601,-112.542157,
482,NW,45.98314601,-112.542293,
483,SE,45.98302599,-112.542009,
483,SW,45.98302599,-112.542145,
483,NE,45.98314601,-112.542009,
483,NW,45.98314601,-112.542145,
484,SE,45.98302599,-112.541837,
484,SW,45.98302599,-112.541973,
484,NE,45.98314601,-112.541837,
484,NW,45.98314601,-112.541973,
485,SE,45.98302599,-112.541693,
485,SW,45.98302599,-112.541829,
485,NE,45.98314601,-112.541693,
485,NW,45.98314601,-112.541829,
486,SE,45.98302599,-112.541496,
486,SW,45.98302599,-112.541632,
486,NE,45.98314601,-112.541496,
486,NW,45.98314601,-112.541632,
487,SE,45.98302599,-112.541335,
487,SW,45.98302599,-112.541471,
487,NE,45.98314601,-112.541335,
487,NW,45.98314601,-112.541471,
488,SE,45.98302599,-112.541183,
488,SW,45.98302599,-112.541319,
488,NE,45.98314601,-112.541183,
488,NW,45.98314601,-112.541319,
489,SE,45.98302599,-112.541026,
489,SW,45.98302599,-112.541162,
489,NE,45.98314601,-112.541026,
489,NW,45.98314601,-112.541162,
490,SE,45.98302599,-112.540858,
490,SW,45.98302599,-112.540994,
490,NE,45.98314601,-112.540858,
490,NW,45.98314601,-112.540994,
491,SE,45.98304999,-112.540655,
491,SW,45.98304999,-112.540791,
491,NE,45.98317001,-112.540655,
491,NW,45.98317001,-112.540791,
492,SE,45.98304999,-112.540506,
492,SW,45.98304999,-112.540642,
492,NE,45.98317001,-112.540506,
492,NW,45.98317001,-112.540642,
493,SE,45.983094,-112.540353,
493,SW,45.983096,-112.540491,
493,NE,45.98317001,-112.540355,
493,NW,45.98317001,-112.540491,
494,SE,45.983098,-112.540189,"out of place, corrected it"
494,SW, 45.983097°,-112.540324°,"out of place, corrected it"
494,NE,45.98317001,-112.540189,
494,NW,45.98317001,-112.540325,
495,SE,45.98304999,-112.540034,
495,SW,45.98304999,-112.54017,
495,NE,45.98317001,-112.540034,
495,NW,45.98317001,-112.54017,
496,SE,45.98302599,-112.53984,
496,SW,45.98302599,-112.539976,
496,NE,45.98314601,-112.53984,
496,NW,45.983147,-112.539971,"out of place, corrected it"
497,SE,45.98302599,-112.539682,
497,SW,45.98302599,-112.539818,
497,NE,45.98314601,-112.539682,
497,NW,45.98314601,-112.539818,
498,SE,45.983049,-112.539524,
498,SW,45.98302599,-112.53966,
498,NE,45.98314601,-112.539524,
498,NW,45.98314601,-112.53966,
499,SE,45.983066,-112.539368,
499,SW,45.983052,-112.539502,
499,NE,45.98314601,-112.539368,
499,NW,45.98314601,-112.539504,
500,SE,45.983096,-112.539208,
500,SW,45.983072,-112.539344,
500,NE,45.98314601,-112.539208,
500,NW,45.98314601,-112.539344,
501,SE,45.98297199,-112.540189,
501,SW,45.98297199,-112.540325,
501,NE,45.98309201,-112.540189,
501,NW,45.983084,-112.540326,
502,SE,45.98296399,-112.540355,
502,SW,45.982927,-112.540484,
502,NE,45.98308401,-112.540355,
502,NW,45.98308401,-112.540491,
503,SE,45.982918,-112.540506,
503,SW,45.982913,-112.540642,
503,NE,45.983036,-112.540512,
503,NW,45.983026,-112.540643,
504,SE,45.982915,-112.540655,
504,SW,45.982915,-112.540791,
504,NE,45.98300801,-112.540655,
504,NW,45.98300801,-112.540791,
505,SE,45.98288799,-112.540858,
505,SW,45.98288799,-112.540994,
505,NE,45.98300801,-112.540858,
505,NW,45.98300801,-112.540994,
506,SE,45.98288799,-112.541026,
506,SW,45.98288799,-112.541162,
506,NE,45.98300801,-112.541026,
506,NW,45.98300801,-112.541162,
507,SE,45.98288799,-112.541183,
507,SW,45.98288799,-112.541319,
507,NE,45.98300801,-112.541183,
507,NW,45.98300801,-112.541319,
508,SE,45.98288799,-112.541335,
508,SW,45.98288799,-112.541471,
508,NE,45.98300801,-112.541335,
508,NW,45.98300801,-112.541471,
509,SE,45.98288799,-112.541496,
509,SW,45.98288799,-112.541632,
509,NE,45.98300801,-112.541496,
509,NW,45.98300801,-112.541632,
510,SE,45.98288799,-112.541693,
510,SW,45.98288799,-112.541829,
510,NE,45.98300801,-112.541693,
510,NW,45.98300801,-112.541829,
511,SE,45.98288799,-112.541837,
511,SW,45.98288799,-112.541973,
511,NE,45.98300801,-112.541837,
511,NW,45.98300801,-112.541973,
512,SE,45.98288799,-112.542009,
512,SW,45.98288799,-112.542145,
512,NE,45.98300801,-112.542009,
512,NW,45.98300801,-112.542145,
513,SE,45.98288799,-112.542157,
513,SW,45.98288799,-112.542293,
513,NE,45.98300801,-112.542157,
513,NW,45.98300801,-112.542293,
514,SE,45.98288799,-112.542315,
514,SW,45.98288799,-112.542451,
514,NE,45.98300801,-112.542315,
514,NW,45.98300801,-112.542451,
515,SE,45.98288799,-112.542525,
515,SW,45.98288799,-112.542661,
515,NE,45.98300801,-112.542525,
515,NW,45.98300801,-112.542661,
516,SE,45.98288799,-112.542676,
516,SW,45.98288799,-112.542812,
516,NE,45.98300801,-112.542676,
516,NW,45.98300801,-112.542812,
517,SE,45.98288799,-112.542835,
517,SW,45.98288799,-112.542971,
517,NE,45.98300801,-112.542835,
517,NW,45.98300801,-112.542971,
518,SE,45.98288799,-112.542996,
518,SW,45.98288799,-112.543132,
518,NE,45.98300801,-112.542996,
518,NW,45.98300801,-112.543132,
519,SE,45.98288799,-112.543153,
519,SW,45.98288799,-112.543289,
519,NE,45.98300801,-112.543153,
519,NW,45.98300801,-112.543289,
520,SE,45.98275299,-112.543153,
520,SW,45.98275299,-112.543289,
520,NE,45.98287301,-112.543153,
520,NW,45.98287301,-112.543289,
521,SE,45.98275299,-112.542996,
521,SW,45.98275299,-112.543132,
521,NE,45.98287301,-112.542996,
521,NW,45.98287301,-112.543132,
522,SE,45.98275299,-112.542835,
522,SW,45.98275299,-112.542971,
522,NE,45.98287301,-112.542835,
522,NW,45.98287301,-112.542971,
523,SE,45.98275299,-112.542676,
523,SW,45.98275299,-112.542812,
523,NE,45.98287301,-112.542676,
523,NW,45.98287301,-112.542812,
524,SE,45.98275299,-112.542525,
524,SW,45.98275299,-112.542661,
524,NE,45.98287301,-112.542525,
524,NW,45.98287301,-112.542661,
525,SE,45.98275299,-112.542315,
525,SW,45.98275299,-112.542451,
525,NE,45.98287301,-112.542315,
525,NW,45.98287301,-112.542451,
526,SE,45.98275299,-112.542157,
526,SW,45.98275299,-112.542293,
526,NE,45.98287301,-112.542157,
526,NW,45.98287301,-112.542293,
527,SE,45.98275299,-112.542009,
527,SW,45.98275299,-112.542145,
527,NE,45.98287301,-112.542009,
527,NW,45.98287301,-112.542145,
528,SE,45.98275299,-112.541837,
528,SW,45.98275299,-112.541973,
528,NE,45.98287301,-112.541837,
528,NW,45.98287301,-112.541973,
529,SE,45.98275299,-112.541693,
529,SW,45.98275299,-112.541829,
529,NE,45.98287301,-112.541693,
529,NW,45.98287301,-112.541829,
530,SE,45.982776,-112.541492,
530,SW,45.982786,-112.541636,
530,NE,45.98287001,-112.541496,
530,NW,45.98287001,-112.541632,
531,SE,45.982787,-112.541335,
531,SW,45.98275299,-112.541471,
531,NE,45.98287301,-112.541335,
531,NW,45.98287301,-112.541471,
532,SE,45.98282399,-112.54117,
532,SW,45.982791,-112.541304,
532,NE,45.982867,-112.54117,
532,NW,45.982871,-112.541306,
533,SE,45.982721,-112.541493,Adjusted
533,SW,45.982708,-112.541625,Adjusted
533,NE,45.982763,-112.541494,Adjusted
533,NW,45.982767,-112.541626,Adjusted
534,SE,45.982646,-112.541693,
534,SW,45.982617,-112.541829,
534,NE,45.98271801,-112.541693,
534,NW,45.98271801,-112.541829,
535,SE,45.982616,-112.54184,
535,SW,45.98259799,-112.541973,
535,NE,45.98271801,-112.541837,
535,NW,45.98271801,-112.541973,
536,SE,45.98259799,-112.542009,
536,SW,45.98259799,-112.542145,
536,NE,45.98271801,-112.542009,
536,NW,45.98271801,-112.542145,
537,SE,45.98259799,-112.542157,
537,SW,45.98259799,-112.542293,
537,NE,45.98271801,-112.542157,
537,NW,45.98271801,-112.542293,
538,SE,45.98259799,-112.542315,
538,SW,45.98259799,-112.542451,
538,NE,45.98271801,-112.542315,
538,NW,45.98271801,-112.542451,
539,SE,45.98259799,-112.542525,
539,SW,45.98259799,-112.542661,
539,NE,45.98271801,-112.542525,
539,NW,45.98271801,-112.542661,
540,SE,45.98259799,-112.542676,
540,SW,45.98259799,-112.542812,
540,NE,45.98271801,-112.542676,
540,NW,45.98271801,-112.542812,
541,SE,45.98259799,-112.542835,
541,SW,45.98259799,-112.542971,
541,NE,45.98271801,-112.542835,
541,NW,45.98271801,-112.542971,
542,SE,45.98259799,-112.542996,
542,SW,45.98259799,-112.543132,
542,NE,45.98271801,-112.542996,
542,NW,45.98271801,-112.543132,
543,SE,45.98259799,-112.543153,
543,SW,45.98259799,-112.543289,
543,NE,45.98271801,-112.543153,
543,NW,45.98271801,-112.543289,
544,SE,45.982462,-112.543154,
544,SW,45.982461,-112.54329,
544,NE,45.98257201,-112.543153,
544,NW,45.98257201,-112.543289,
545,SE,45.982464,-112.542996,
545,SW,45.982464,-112.54313,
545,NE,45.98257201,-112.542996,
545,NW,45.98257201,-112.543132,
546,SE,45.982462,-112.542835,
546,SW,45.982462,-112.54297,
546,NE,45.98257201,-112.542835,
546,NW,45.98257201,-112.542971,
547,SE,45.982463,-112.542674,
547,SW,45.982462,-112.542811,
547,NE,45.98257201,-112.542676,
547,NW,45.98257201,-112.542812,
548,SE,45.982465,-112.542524,
548,SW,45.982463,-112.542661,
548,NE,45.98257201,-112.542525,
548,NW,45.98257201,-112.542661,
549,SE,45.982463,-112.542315,
549,SW,45.98245199,-112.542451,
549,NE,45.98257201,-112.542315,
549,NW,45.98257201,-112.542451,
550,SE,45.982498,-112.54216,
550,SW,45.98245199,-112.542293,
550,NE,45.98257201,-112.542157,
550,NW,45.98257201,-112.542293,
551,SE,45.982542,-112.542009,
551,SW,45.982501,-112.542145,
551,NE,45.98257201,-112.542009,
551,NW,45.98257201,-112.542145,
552,SE,45.982419,-112.542315,
552,SW,45.982406,-112.542431,
552,NE,45.982456,-112.542317,
552,NW,45.982452,-112.54245,
553,SE,45.982427,-112.542512,
553,SW,45.98234199,-112.542661,
553,NE,45.98246201,-112.542525,
553,NW,45.982453,-112.54266,
554,SE,45.982398,-112.542667,
554,SW,45.98234199,-112.542812,
554,NE,45.982452,-112.542676,
554,NW,45.98246201,-112.542812,
555,SE,45.98235,-112.542845,
555,SW,45.98234199,-112.542971,
555,NE,45.982448,-112.542835,
555,NW,45.982451,-112.542971,
556,SE,45.98234199,-112.542996,
556,SW,45.98234199,-112.543132,
556,NE,45.982451,-112.542996,
556,NW,45.982452,-112.543132,
557,SE,45.98234199,-112.543153,
557,SW,45.98234199,-112.543289,
557,NE,45.982451,-112.543152,
557,NW,45.982451,-112.543291,
558,SE,45.98226399,-112.543153,
558,SW,45.982279,-112.543269,
558,NE,45.982327,-112.543153,
558,NW,45.982327,-112.543289,
559,SE,45.98226399,-112.542996,
559,SW,45.98226399,-112.543132,
559,NE,45.982327,-112.542996,
559,NW,45.982327,-112.543132,
560,SE,45.98226399,-112.542835,
560,SW,45.98226399,-112.542971,
560,NE,45.982327,-112.542835,
560,NW,45.982327,-112.542971,
561,SE,45.982333,-112.542658,
561,SW,45.98228499,-112.542797,
561,NE,45.982386,-112.542664,
561,NW,45.982405,-112.542804,
562,SE,45.982381,-112.542504,
562,SW,45.982334,-112.54264,
562,NE,45.982422,-112.542511,
562,NW,45.98239,-112.542655,
0,SE,45.98415499,-112.539689,
0,SW,45.98415499,-112.539825,
0,NE,45.98427501,-112.539689,
0,NW,45.984214,-112.539825,
Center,N,45.984398,-112.540048,
Center,E,45.984297,-112.540269,
Center,S,45.984202,-112.540048,
Center,W,45.984297,-112.539833,
